agency_id,agency_name,grade,score,checked,expiry_status,days_until_expiry,needs_attention,attention_reason,top_fix,shapes_txt_status
rochester-city-lines,Rochester City Lines,F,50.9,2026-07-10,stale,-3843,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
rochester-genesee-regional-transportation-authority-rgrta,Rochester-Genesee Regional Transportation Authority (RGRTA),D,61.9,2026-07-10,current,58,yes,Service data expires in 58 day(s),Check the trip updates endpoint with your AVL vendor; it should return a fresh GTFS-Realtime protobuf on every request.,
rock-region-metro,Rock Region Metro,F,39.7,2026-07-10,stale,-3844,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
rock-region-metro-2264,Rock Region Metro,F,36.9,2026-07-10,lapsed,-264,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
rocky-mountain-national-park,Rocky Mountain National Park Shuttles,B,81.3,2026-07-10,current,102,yes,Elevated behavioral lapse risk,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
rogue-valley-transportation-district-rvtd,Rogue Valley Transportation District (RVTD),F,47.4,2026-07-10,lapsed,-117,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
rogue-valley-transportation-district-rvtd-3103,Rogue Valley Transportation District (RVTD),F,44.1,2026-07-10,lapsed,-19,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
rogue-valley-transportation-district-rvtd-3219,Rogue Valley Transportation District (RVTD),D,68.4,2026-07-10,expiring_soon,30,yes,Service data expires in 30 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
rosemead-explorer,Rosemead Explorer,F,46.7,2026-07-10,stale,-556,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
rosemead-explorer-3098,Rosemead Explorer,F,57.2,2026-07-10,expiring_soon,30,yes,Service data expires in 30 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
ruraltransit,ruralTRANSIT,C,76.0,2026-07-10,current,52,yes,Service data expires in 52 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
ryde-racine,Ryde Racine,F,45.3,2026-07-10,stale,-1470,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
sacramento-regional-transit-sacrt,Sacramento Regional Transit (SacRT),F,59.2,2026-07-10,current,36,yes,Service data expires in 36 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
sacramento-regional-transit-sacrt-2137,Sacramento Regional Transit (SacRT),F,39.1,2026-07-10,stale,-461,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
saint-mary-s-transit-system,Saint Maryʼs Transit System,F,42.6,2026-07-10,stale,-1985,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
san-benito-county-express-sbce,San Benito County Express (SBCE),F,50.4,2026-07-10,lapsed,-35,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
san-diego-international-airport-metropolitan-transit-system-mts,"San Diego International Airport, Metropolitan Transit System (MTS)",F,53.7,2026-07-10,current,57,yes,Service data expires in 57 day(s),Review the rule documentation for 'trip_distance_exceeds_shape_distance' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,at_risk
san-francisco-municipal-transportation-agency-sfmta-muni,San Francisco Municipal Transportation Agency (SFMTA - Muni),F,31.6,2026-07-10,stale,-693,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
san-francisco-municipal-transportation-agency-sfmta-muni-2886,San Francisco Municipal Transportation Agency (SFMTA - Muni),D,60.0,2026-07-10,current,49,yes,Service data expires in 49 day(s),Review the rule documentation for 'invalid_phone_number' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
san-joaquin-regional-transit-district-rtd,San Joaquin Regional Transit District (RTD),D,61.2,2026-07-10,expiring_soon,15,yes,Service data expires in 15 day(s),Re-export with a validity window that reaches at least 60 days out.,ready
san-juan-capistrano-free-weekend-trolley,San Juan Capistrano Free Weekend Trolley,F,46.4,2026-07-10,stale,-1679,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
san-leandro-links,San Leandro Links,F,44.5,2026-07-10,stale,-1652,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
san-mateo-county-transit-district-samtrans,San Mateo County Transit District (samTrans),C,70.7,2026-07-10,expiring_soon,22,yes,Service data expires in 22 day(s),Re-export with a validity window that reaches at least 60 days out.,
san-miguel-authority-for-regional-transportation-smart,San Miguel Authority for Regional Transportation (SMART),F,48.7,2026-07-10,stale,-1197,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
sandia-shuttle,Sandia Shuttle,F,49.4,2026-07-10,stale,-1287,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
sanford-trolley,Sanford Trolley,F,57.0,2026-07-10,stale,-1652,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
santa-barbara-metropolitan-transit-district-mtd,Santa Barbara Metropolitan Transit District (MTD),B,85.2,2026-07-10,current,37,yes,Service data expires in 37 day(s),Check the flagged stop times for transposed minutes.,ready
santa-clara-valley-transportation-authority-vta,Santa Clara Valley Transportation Authority (VTA),D,68.0,2026-07-10,expiring_soon,30,yes,Service data expires in 30 day(s),"Use mixed case for stop names and headsigns (e.g. 'Main St & 2nd Ave', not 'MAIN ST & 2ND AVE').",
santa-cruz-metro-scmtd,Santa Cruz Metro (SCMTD),F,56.2,2026-07-10,stale,-667,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
santa-fe-trails,Santa Fe Trails,D,64.8,2026-07-10,lapsed,-102,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
santa-maria-area-transit,Santa Maria Area Transit,F,33.6,2026-07-10,stale,-1713,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
santa-rosa-citybus,Santa Rosa CityBus,F,36.5,2026-07-10,stale,-2297,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
santa-rosa-citybus-1986,Santa Rosa CityBus,F,39.6,2026-07-10,stale,-859,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
sarasota-county-area-transit,Sarasota County Area Transit,F,22.6,2026-07-10,stale,-1680,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
schuyler-county-transit,Schuyler County Transit,F,45.9,2026-07-10,stale,-922,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
seattle-children-s-hospital-shuttle,Seattle Children's Hospital Shuttle,F,37.9,2026-07-10,stale,-739,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
selah-transit,Selah Transit,D,62.4,2026-07-10,lapsed,-100,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
dc-circulator,Service Discontinued,F,39.4,2026-07-10,stale,-1560,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
shore-line-east,Shore Line East,F,47.9,2026-07-10,stale,-556,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",not_ready
shore-transit,Shore Transit,F,42.3,2026-07-10,stale,-2382,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
shore-transit-3149,Shore Transit,F,49.2,2026-07-10,lapsed,-49,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
shuttle-oregon,Shuttle Oregon,F,42.1,2026-07-10,stale,-1135,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
sierra-madre-gateway-coach,Sierra Madre Gateway Coach,F,48.5,2026-07-10,stale,-1652,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
sierra-madre-gateway-coach-2251,Sierra Madre Gateway Coach,F,54.1,2026-07-10,stale,-556,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
simi-valley-transit,Simi Valley Transit,F,56.6,2026-07-10,stale,-1135,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
sioux-area-metro-sam,Sioux Area Metro (SAM),F,50.0,2026-07-10,stale,-830,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
sonoma-county-airport-express,Sonoma County Airport Express,F,49.4,2026-07-10,stale,-1287,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
sonoma-county-transit-sct,Sonoma County Transit (SCT),D,66.9,2026-07-10,expiring_soon,29,yes,Service data expires in 29 day(s),Re-export with a validity window that reaches at least 60 days out.,
sound-transit,Sound Transit,B,82.5,2026-07-10,current,49,yes,Service data expires in 49 day(s),"Remove retired stops from the export, or add them back to the trips that should serve them.",
sound-transit-metro-transit-city-of-seattle-king-county-metro,"Sound Transit, Metro Transit, City of Seattle - King County Metro",B,88.8,2026-07-10,current,49,yes,Service data expires in 49 day(s),Review the rule documentation for 'route_short_name_too_long' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
south-clackamas-transportation-district,South Clackamas Transportation District,C,72.5,2026-07-10,current,52,yes,Service data expires in 52 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
south-county-transit-link,South County Transit Link,F,30.0,2026-07-10,stale,-1652,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
south-metro-area-regional-transit-smart,South Metro Area Regional Transit (SMART),F,30.1,2026-07-10,stale,-1051,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
south-portland,South Portland,F,37.2,2026-07-10,stale,-1562,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
south-portland-2641,South Portland,F,37.0,2026-07-10,lapsed,-278,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
southeast-area-transit-district,Southeast Area Transit District,F,44.5,2026-07-10,stale,-1139,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
southeastern-regional-transit-authority-srta,Southeastern Regional Transit Authority (SRTA),F,52.4,2026-07-10,lapsed,-13,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
southwest-point,SouthWest POINT,F,48.5,2026-07-10,stale,-1821,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
spirit-bus,Spirit Bus,F,52.3,2026-07-10,stale,-830,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
spirit-bus-2202,Spirit Bus,D,63.2,2026-07-10,expiring_soon,30,yes,Service data expires in 30 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
springfield-mass-transit-district-smtd,Springfield Mass Transit District (SMTD),F,55.8,2026-07-10,lapsed,-34,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
springfield-mass-transit-district-smtd-3187,Springfield Mass Transit District (SMTD),C,72.9,2026-07-10,current,43,yes,Service data expires in 43 day(s),"Set wheelchair_accessible on every trip (most small-agency fleets are 100% accessible, so this is often a single default).",
squaxin-island-transit,Squaxin Island Transit,F,53.8,2026-07-10,stale,-983,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
st-lawrence-county-public-transit,St Lawrence County Public Transit,F,40.4,2026-07-10,lapsed,-71,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
st-lawrence-county-public-transit-2611,St Lawrence County Public Transit,F,55.5,2026-07-10,expiring_soon,30,yes,Service data expires in 30 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
st-mary-s-transit-system-sts,St. Mary's Transit System (STS),F,42.6,2026-07-10,stale,-1985,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
stagecoach-transportation-services-sts,Stagecoach Transportation Services (STS),F,21.4,2026-07-10,stale,-2382,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
stanislaus-regional-transit-start,Stanislaus Regional Transit (StaRT),F,47.6,2026-07-10,stale,-2017,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
stanislaus-regional-transit-authority,Stanislaus Regional Transit Authority,F,44.4,2026-07-10,lapsed,-39,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
stanislaus-regional-transit-authority-stanrta,Stanislaus Regional Transit Authority (StanRTA),F,42.7,2026-07-10,stale,-861,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
stark-area-regional-transit-authority-sarta,Stark Area Regional Transit Authority (SARTA),F,29.2,2026-07-10,stale,-972,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
stark-area-regional-transit-authority-sarta-2001,Stark Area Regional Transit Authority (SARTA),F,50.9,2026-07-10,expiring_soon,29,yes,Service data expires in 29 day(s),Re-export with a validity window that reaches at least 60 days out.,
starmetro,StarMetro,F,56.8,2026-07-10,stale,-677,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
startran,StarTran,F,52.1,2026-07-10,stale,-2017,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",at_risk
metropolitan-transit-authority-mta-514,Staten Island Bus,D,68.0,2026-07-10,current,57,yes,Service data expires in 57 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
clackco-connects-clackamas-county-2740,Static feed for realtime,D,65.1,2026-07-10,expiring_soon,30,yes,Service data expires in 30 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
sandy-area-metro-sam-2739,Static feed for realtime,D,62.3,2026-07-10,expiring_soon,30,yes,Service data expires in 30 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
steel-valley-regional-transit-authority,Steel Valley Regional Transit Authority,F,45.9,2026-07-10,lapsed,-191,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
steuben-area-rides,Steuben Area Rides,F,18.2,2026-07-10,stale,-2017,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
steuben-county-transit,Steuben County Transit,F,26.5,2026-07-10,lapsed,-191,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
suburban-mobility-authority-for-regional-transit-smart,Suburban Mobility Authority for Regional Transit (SMART),B,84.3,2026-07-10,current,58,yes,Service data expires in 58 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
suffolk-county-transit,Suffolk County Transit,F,32.5,2026-07-10,lapsed,-191,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
sunline-transit-agency,SunLine Transit Agency,F,20.3,2026-07-10,lapsed,-191,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
sunset-empire-transportation-district-setd-tillamook-county-transportation-district-columbia-county-rider,"Sunset Empire Transportation District (SETD), Tillamook County Transportation District, Columbia County Rider",B,81.0,2026-07-10,current,53,yes,Service data expires in 53 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
sunshine-bus-company,Sunshine Bus Company,F,41.2,2026-07-10,stale,-1287,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
suntran,SunTran,F,47.3,2026-07-10,stale,-419,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
suntran-2354,SunTran,F,55.7,2026-07-10,lapsed,-55,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
suntran-343,SunTran,F,54.6,2026-07-10,stale,-708,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
taft-area-transit,Taft Area Transit,F,51.1,2026-07-10,stale,-1652,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
tehama-rural-area-express-trax-susanville-indian-rancheria-public-transportation-program,"Tehama Rural Area Express (TRAX), Susanville Indian Rancheria Public Transportation Program",F,51.4,2026-07-10,lapsed,-70,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
terre-haute-transit-utility,Terre Haute Transit Utility,F,52.0,2026-07-10,stale,-374,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
the-comet,The Comet,F,36.3,2026-07-10,stale,-1582,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
the-current,The Current,F,39.5,2026-07-10,stale,-1689,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
the-jo,The JO,F,40.9,2026-07-10,stale,-2597,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
the-jule,The Jule,F,41.7,2026-07-10,stale,-2597,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
the-rapid,The Rapid,D,68.7,2026-07-10,current,51,yes,Service data expires in 51 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
the-santa-cruzer,The Santa Cruzer,A,91.6,2026-07-10,current,59,yes,Service data expires in 59 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
the-victoria-clipper,The Victoria Clipper,F,58.1,2026-07-10,stale,-3054,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
thebus,TheBus,F,9.5,2026-07-10,stale,-951,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
thebus-2350,TheBus,F,40.1,2026-07-10,current,43,yes,Service data expires in 43 day(s),Re-generate shape distances in your export; flag to your vendor if it persists.,ready
thousand-oaks-transit,Thousand Oaks Transit,C,72.7,2026-07-10,current,338,yes,Elevated behavioral lapse risk,Check the trip updates endpoint with your AVL vendor; it should return a fresh GTFS-Realtime protobuf on every request.,ready
thousand-oaks-transit-kanan-shuttle,Thousand Oaks Transit - Kanan Shuttle,F,56.6,2026-07-10,lapsed,-96,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
tompkins-consolidated-area-transit-inc,Tompkins Consolidated Area Transit Inc,C,73.0,2026-07-10,current,36,yes,Service data expires in 36 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
torrance-transit,Torrance Transit,F,54.3,2026-07-10,stale,-909,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
town-of-mountain-village,Town of Mountain Village,F,51.1,2026-07-10,stale,-1195,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
town-of-telluride,Town of Telluride,F,43.9,2026-07-10,stale,-1197,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
towson-loop,Towson Loop,D,67.8,2026-07-10,expiring_soon,30,yes,Service data expires in 30 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
transfort-city-of-fort-collins-transfort,Transfort – City of Fort Collins (Transfort),F,39.9,2026-07-10,stale,-790,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
transit-authority-of-northern-kentucky-tank,Transit Authority of Northern Kentucky (TANK),F,30.6,2026-07-10,stale,-922,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
transit-authority-of-river-city-tarc,Transit Authority of River City (TARC),F,16.4,2026-07-10,stale,-398,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
transit-orange-newburgh-local-transit,Transit Orange / Newburgh Local Transit,F,55.3,2026-07-10,stale,-907,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
tri-delta-transit,Tri Delta Transit,F,50.2,2026-07-10,stale,-1652,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
trinity-transit,Trinity Transit,F,53.7,2026-07-10,lapsed,-184,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
ucsc-transportation-and-parking-services,UCSC Transportation and Parking Services,F,50.8,2026-07-10,lapsed,-188,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
wave-transit-1862,UNCW Seahawk Shuttle,F,50.3,2026-07-10,stale,-1158,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
wave-transit-2026,UNCW Seahawk Shuttle,F,48.2,2026-07-10,stale,-428,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
union-city-transit,Union City Transit,F,51.9,2026-07-10,stale,-1017,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
university-of-california-berkeley-shuttle-bear-transit,University of California Berkeley Shuttle (Bear Transit),F,45.1,2026-07-10,stale,-1652,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
university-of-colorado-boulder,University of Colorado Boulder,C,72.9,2026-07-10,current,41,yes,Service data expires in 41 day(s),"Set wheelchair_accessible on every trip (most small-agency fleets are 100% accessible, so this is often a single default).",
university-of-iowa-cambus-cambus,University of Iowa - CAMBUS (CAMBUS),C,73.5,2026-07-10,current,42,yes,Service data expires in 42 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
university-of-michigan-transit-services,University of Michigan Transit Services,F,48.6,2026-07-10,stale,-1532,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
university-of-michigan-transit-services-2072,University of Michigan Transit Services,C,71.9,2026-07-10,current,43,yes,Service data expires in 43 day(s),"Set wheelchair_accessible on every trip (most small-agency fleets are 100% accessible, so this is often a single default).",
university-of-montana-udash,University of Montana (UDASH),F,49.9,2026-07-10,stale,-790,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
uta,UTA,F,19.6,2026-07-10,stale,-818,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
uta-2349,UTA,F,48.2,2026-07-10,current,36,yes,Service data expires in 36 day(s),Re-generate shape distances in your export; flag to your vendor if it persists.,
utah-transit-authority-uta,Utah Transit Authority (UTA),F,48.2,2026-07-10,current,36,yes,Service data expires in 36 day(s),Re-generate shape distances in your export; flag to your vendor if it persists.,ready
utrans,UTrans,F,48.6,2026-07-10,stale,-404,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
valley-metro,Valley Metro,F,46.3,2026-07-10,stale,-3843,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
valley-regional-transit,Valley Regional Transit,C,78.6,2026-07-10,current,334,yes,Elevated behavioral lapse risk,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
valley-retriever-busline,Valley Retriever Busline,F,44.5,2026-07-10,stale,-3343,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
valley-transit-wi,Valley Transit (WI),F,47.3,2026-07-10,stale,-922,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
ventura-county-transportation-commission,Ventura County Transportation Commission,F,45.8,2026-07-10,lapsed,-329,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
verde-lynx,Verde Lynx,F,51.3,2026-07-10,stale,-3477,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
via-metropolitan-transit-via,VIA Metropolitan Transit (VIA),F,12.4,2026-07-10,stale,-796,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
via-metropolitan-transit-via-2348,VIA Metropolitan Transit (VIA),F,50.7,2026-07-10,current,44,yes,Service data expires in 44 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
via-mobility,Via Mobility,F,50.0,2026-07-10,stale,-496,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
via-mobility-2395,Via Mobility,D,65.5,2026-07-10,expiring_soon,30,yes,Service data expires in 30 day(s),Review the rule documentation for 'empty_file' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,ready
victor-valley-transit-authority-vvta,Victor Valley Transit Authority (VVTA),F,43.7,2026-07-10,stale,-468,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
village-of-cooperstown-trolly-system,Village of Cooperstown Trolly System,F,44.7,2026-07-10,stale,-1766,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
virginia-breeze,Virginia Breeze,F,40.4,2026-07-10,stale,-1470,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
virginia-railway-express-vre,Virginia Railway Express (VRE),F,28.3,2026-07-10,stale,-588,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
